,Hour_of_day,Day_date,Pickup_time,NumofPickups,min,X.1,Date,Time..EST.,Temp.,Visibility,Precip,Conditions,Day_of_week,Month,Week,X,Date_1,one_week_lag_pickups,isholiday,hour_min
5636,10,4/28/2015,4/28/2015 10:30,9702,30,2818,4/28/2015,10:51:00,16.1,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 10:51,9797,0,30-Oct
5637,11,4/28/2015,4/28/2015 11:00,9304,0,2819,4/28/2015,11:51:00,17.2,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 11:51,9726,0,Nov-00
5638,11,4/28/2015,4/28/2015 11:30,9968,30,2819,4/28/2015,11:51:00,17.2,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 11:51,10369,0,30-Nov
5639,12,4/28/2015,4/28/2015 12:00,9955,0,2820,4/28/2015,12:51:00,17.8,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 12:51,10344,0,Dec-00
5640,12,4/28/2015,4/28/2015 12:30,9805,30,2820,4/28/2015,12:51:00,17.8,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 12:51,10133,0,30-Dec
5641,13,4/28/2015,4/28/2015 13:00,9203,0,2821,4/28/2015,13:51:00,19.4,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 13:51,9561,0,13-0
5642,13,4/28/2015,4/28/2015 13:30,9924,30,2821,4/28/2015,13:51:00,19.4,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 13:51,10075,0,13-30
5643,14,4/28/2015,4/28/2015 14:00,10210,0,2822,4/28/2015,14:51:00,21.1,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 14:51,10558,0,14-0
5644,14,4/28/2015,4/28/2015 14:30,10627,30,2822,4/28/2015,14:51:00,21.1,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 14:51,10737,0,14-30
5645,15,4/28/2015,4/28/2015 15:00,10424,0,2823,4/28/2015,15:51:00,21.1,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 15:51,10276,0,15-0
5646,15,4/28/2015,4/28/2015 15:30,9486,30,2823,4/28/2015,15:51:00,21.1,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 15:51,9827,0,15-30
5647,16,4/28/2015,4/28/2015 16:00,8657,0,2824,4/28/2015,16:51:00,21.7,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 16:51,8899,0,16-0
5648,16,4/28/2015,4/28/2015 16:30,8615,30,2824,4/28/2015,16:51:00,21.7,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 16:51,8457,0,16-30
5649,17,4/28/2015,4/28/2015 17:00,10101,0,2825,4/28/2015,17:40:00,14,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 17:40,9935,0,17-0
5650,17,4/28/2015,4/28/2015 17:30,11422,30,2825,4/28/2015,17:40:00,14,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 17:40,11584,0,17-30
5651,18,4/28/2015,4/28/2015 18:00,13090,0,2826,4/28/2015,18:51:00,12.2,16.1,0,Partly Cloudy,3,4,18,NA,4/28/2015 18:51,13257,0,18-0
